sudoku,split,dp_call,literal_iteration,literal_search
824,dlis_positive_only,10001,0,0
825,fifo,59,0,0
825,fifo_reversed,10001,0,0
825,fifo_negative_only,10001,0,0
825,fifo_positive_only,59,0,0
825,dlcs,10001,0,0
825,dlcs_reversed,1608,0,0
825,dlcs_negative_only,877,0,0
825,dlcs_positive_only,10001,0,0
825,dlis,10001,0,0
825,dlis_reversed,10001,0,0
825,dlis_negative_only,10001,0,0
825,dlis_positive_only,10001,0,0
826,fifo,32,0,0
826,fifo_reversed,32,0,0
826,fifo_negative_only,32,0,0
826,fifo_positive_only,32,0,0
826,dlcs,32,0,0
826,dlcs_reversed,32,0,0
826,dlcs_negative_only,32,0,0
826,dlcs_positive_only,32,0,0
826,dlis,32,0,0
826,dlis_reversed,32,0,0
826,dlis_negative_only,32,0,0
826,dlis_positive_only,32,0,0
827,fifo,47,0,0
827,fifo_reversed,10001,0,0
827,fifo_negative_only,10001,0,0
827,fifo_positive_only,47,0,0
827,dlcs,10001,0,0
827,dlcs_reversed,10001,0,0
827,dlcs_negative_only,10001,0,0
827,dlcs_positive_only,10001,0,0
827,dlis,10001,0,0
827,dlis_reversed,10001,0,0
827,dlis_negative_only,10001,0,0
827,dlis_positive_only,10001,0,0
828,fifo,10001,0,0
828,fifo_reversed,10001,0,0
828,fifo_negative_only,10001,0,0
828,fifo_positive_only,10001,0,0
828,dlcs,10001,0,0
828,dlcs_reversed,10001,0,0
828,dlcs_negative_only,10001,0,0
828,dlcs_positive_only,10001,0,0
828,dlis,10001,0,0
828,dlis_reversed,10001,0,0
828,dlis_negative_only,10001,0,0
828,dlis_positive_only,10001,0,0
829,fifo,31,0,0
829,fifo_reversed,10001,0,0
829,fifo_negative_only,10001,0,0
829,fifo_positive_only,31,0,0
829,dlcs,10001,0,0
829,dlcs_reversed,107,0,0
829,dlcs_negative_only,107,0,0
829,dlcs_positive_only,10001,0,0
829,dlis,10001,0,0
829,dlis_reversed,10001,0,0
829,dlis_negative_only,10001,0,0
